packId,packName,category,wordId,english,polish,sentenceEn,sentencePl
t1-p044,Człowiek,Rzeczowniki,t1-p044-010,Partner,Partner,She's my business partner.,Ona jest moim wspólnikiem biznesowym.
t1-p045,Wyższa matematyka,Liczby,t1-p045-001,Twenty,Dwadzieścia,I'll be there in twenty minutes.,Będę tam za dwadzieścia minut.
t1-p045,Wyższa matematyka,Liczby,t1-p045-002,Twenty-one,Dwadzieścia jeden,She just turned twenty-one.,Ona właśnie skończyła dwadzieścia jeden lat.
t1-p045,Wyższa matematyka,Liczby,t1-p045-003,Twenty-two,Dwadzieścia dwa,"Room twenty-two, please.","Pokój dwadzieścia dwa, proszę."
t1-p045,Wyższa matematyka,Liczby,t1-p045-004,Twenty-three,Dwadzieścia trzy,He scored twenty-three points.,Zdobył dwadzieścia trzy punkty.
t1-p045,Wyższa matematyka,Liczby,t1-p045-005,Thirty,Trzydzieści,I'll be thirty next year.,W przyszłym roku skończę trzydzieści lat.
t1-p045,Wyższa matematyka,Liczby,t1-p045-006,Forty,Czterdzieści,Speed limit: forty.,Ograniczenie prędkości: czterdzieści.
t1-p045,Wyższa matematyka,Liczby,t1-p045-007,Fifty,Pięćdziesiąt,Fifty dollars.,Pięćdziesiąt dolarów.
t1-p045,Wyższa matematyka,Liczby,t1-p045-008,Sixty,Sześćdziesiąt,Grandpa is turning sixty.,Dziadek kończy sześćdziesiąt lat.
t1-p045,Wyższa matematyka,Liczby,t1-p045-009,Seventy,Siedemdziesiąt,The bus holds seventy people.,Autobus mieści siedemdziesiąt osób.
t1-p045,Wyższa matematyka,Liczby,t1-p045-010,Eighty,Osiemdziesiąt,She still runs at eighty.,Ona wciąż biega w wieku osiemdziesięciu lat.
t1-p046,Dom,Rzeczowniki,t1-p046-001,Address,Adres,What's your address?,Jaki jest twój adres?
t1-p046,Dom,Rzeczowniki,t1-p046-002,Chair,Krzesło,Sit on the chair.,Usiądź na krześle.
t1-p046,Dom,Rzeczowniki,t1-p046-003,Lamp,Lampa,Turn on the lamp.,Włącz lampę.
t1-p046,Dom,Rzeczowniki,t1-p046-004,Mirror,Lustro,Look in the mirror.,Spójrz w lustro.
t1-p046,Dom,Rzeczowniki,t1-p046-005,Bed,Łóżko,I made my bed.,Posłałem łóżko.
t1-p046,Dom,Rzeczowniki,t1-p046-006,Room,Pokój,I clean my room.,Myję swój pokój.
t1-p046,Dom,Rzeczowniki,t1-p046-007,Sofa,Kanapa,Let's sit on the sofa.,Usiądźmy na kanapie.
t1-p046,Dom,Rzeczowniki,t1-p046-008,Wardrobe,Szafa,Hang it in the wardrobe.,Powieś to w szafie.
t1-p046,Dom,Rzeczowniki,t1-p046-009,Wall,Ściana,The wall is white.,Ściana jest biała.
t1-p046,Dom,Rzeczowniki,t1-p046-010,Toilet,Toaleta,Where's the toilet?,Gdzie jest toaleta?
t1-p047,Czasowniki 4,Czasowniki,t1-p047-001,Give,Dawać,Give me a second.,Daj mi sekundę.
t1-p047,Czasowniki 4,Czasowniki,t1-p047-002,Look,Patrzeć,Look over there!,Spójrz tam!
t1-p047,Czasowniki 4,Czasowniki,t1-p047-003,Take,Brać,Take your time.,Nie spiesz się.
t1-p047,Czasowniki 4,Czasowniki,t1-p047-004,Watch,Zegarek,My watch is slow.,Mój zegarek się spóźnia.
t1-p047,Czasowniki 4,Czasowniki,t1-p047-005,Build,Budować,We built this together.,Zbudowaliśmy to razem.
t1-p047,Czasowniki 4,Czasowniki,t1-p047-006,Die,Umierać,The battery died.,Bateria padła.
t1-p047,Czasowniki 4,Czasowniki,t1-p047-007,Hate,Nienawidzić,I hate waiting.,Nienawidzę czekania.
t1-p047,Czasowniki 4,Czasowniki,t1-p047-008,Lose,Gubić,Don't lose your keys.,Nie zgub kluczy.
t1-p047,Czasowniki 4,Czasowniki,t1-p047-009,Miss,Tęsknić,I miss my family.,Tęsknię za rodziną.
t1-p047,Czasowniki 4,Czasowniki,t1-p047-010,Speak,Mówić,Can you speak louder?,Możesz mówić głośniej?
t1-p048,Jedzenie,Rzeczowniki,t1-p048-001,Sugar,Cukier,This is too sweet.,To za słodkie.
t1-p048,Jedzenie,Rzeczowniki,t1-p048-002,Egg,Jajko,I'll have a boiled egg.,Poproszę jajko na twardo.
t1-p048,Jedzenie,Rzeczowniki,t1-p048-003,Supper,Kolacja,Supper is ready.,Kolacja jest gotowa.
t1-p048,Jedzenie,Rzeczowniki,t1-p048-004,Lunch,Lunch,Let's grab lunch together.,Zjedzmy razem lunch.
t1-p048,Jedzenie,Rzeczowniki,t1-p048-005,Pasta,Makaron,I cook pasta.,Gotuję makaron.
t1-p048,Jedzenie,Rzeczowniki,t1-p048-006,Dinner,Obiad,What's for dinner tonight?,Co dziś na obiad?
t1-p048,Jedzenie,Rzeczowniki,t1-p048-007,Pizza,Pizza,Let's order pizza.,Zamówmy pizzę.
t1-p048,Jedzenie,Rzeczowniki,t1-p048-008,Salad,Sałatka,I'll just have a salad.,Poproszę tylko sałatkę.
t1-p048,Jedzenie,Rzeczowniki,t1-p048-009,Sweets,Słodycze,Don't eat too many sweets.,Nie jedz za dużo słodyczy.
t1-p048,Jedzenie,Rzeczowniki,t1-p048-010,Soup,Zupa,This soup needs more salt.,Ta zupa potrzebuje więcej soli.
t1-p049,Kalendarz I czas,Rzeczowniki,t1-p049-001,Time,Czas,What time is it?,Która jest godzina?
t1-p049,Kalendarz I czas,Rzeczowniki,t1-p049-002,Thursday,Czwartek,Thursday is mid-week.,Czwartek to środek tygodnia.
t1-p049,Kalendarz I czas,Rzeczowniki,t1-p049-003,Day,Dzień,Have a great day!,Miłego dnia!
t1-p049,Kalendarz I czas,Rzeczowniki,t1-p049-004,Month,Miesiąc,See you next month.,Do zobaczenia za miesiąc.
t1-p049,Kalendarz I czas,Rzeczowniki,t1-p049-005,Sunday,Niedziela,I rest on Sunday.,Odpoczywam w niedzielę.
t1-p049,Kalendarz I czas,Rzeczowniki,t1-p049-006,Monday,Poniedziałek,Monday is busy.,Poniedziałek jest zapracowany.
t1-p049,Kalendarz I czas,Rzeczowniki,t1-p049-007,Morning,Ranek,I love early mornings.,Uwielbiam wczesne poranki.
t1-p049,Kalendarz I czas,Rzeczowniki,t1-p049-008,Saturday,Sobota,Saturday is rest day.,Sobota to dzień odpoczynku.
t1-p049,Kalendarz I czas,Rzeczowniki,t1-p049-009,Wednesday,Środa,It's Wednesday today.,Dzisiaj jest środa.
t1-p049,Kalendarz I czas,Rzeczowniki,t1-p049-010,Tuesday,Wtorek,Tuesday comes next.,Następny jest wtorek.
t1-p050,Rzeczowniki 1,Rzeczowniki,t1-p050-001,Star,Gwiazda,"Look, a shooting star!","Patrz, spadająca gwiazda!"
t1-p050,Rzeczowniki 1,Rzeczowniki,t1-p050-002,Duck,Kaczka,A duck swam by.,Kaczka przepłynęła obok.
t1-p050,Rzeczowniki 1,Rzeczowniki,t1-p050-003,Moon,Księżyc,The moon is full tonight.,Dziś księżyc jest w pełni.
t1-p050,Rzeczowniki 1,Rzeczowniki,t1-p050-004,Chicken,Kurczak,I eat chicken.,Jem kurczaka.
t1-p050,Rzeczowniki 1,Rzeczowniki,t1-p050-005,Flower,Kwiat,She picked a flower.,Zerwała kwiat.
t1-p050,Rzeczowniki 1,Rzeczowniki,t1-p050-006,Garden,Ogród,We planted a garden.,Założyliśmy ogród.
t1-p050,Rzeczowniki 1,Rzeczowniki,t1-p050-007,Bird,Ptak,A bird landed on the roof.,Ptak wylądował na dachu.
t1-p050,Rzeczowniki 1,Rzeczowniki,t1-p050-008,Plant,Roślina,This plant needs water.,Ta roślina potrzebuje wody.
t1-p050,Rzeczowniki 1,Rzeczowniki,t1-p050-009,Rose,Róża,He gave her a rose.,Podarował jej różę.
t1-p050,Rzeczowniki 1,Rzeczowniki,t1-p050-010,Grass,Trawa,The grass is wet.,Trawa jest mokra.
t1-p051,Rzeczowniki 2,Rzeczowniki,t1-p051-001,Building,Budynek,That building is tall.,Ten budynek jest wysoki.
t1-p051,Rzeczowniki 2,Rzeczowniki,t1-p051-002,Document,Dokument,"Sign this document, please.","Podpisz ten dokument, proszę."
t1-p051,Rzeczowniki 2,Rzeczowniki,t1-p051-003,House,Dom,We bought a new house.,Kupiliśmy nowy dom.
t1-p051,Rzeczowniki 2,Rzeczowniki,t1-p051-004,Card,Karta,Pick a card.,Wybierz kartę.
t1-p051,Rzeczowniki 2,Rzeczowniki,t1-p051-005,Apartment,Mieszkanie,My apartment is small.,Moje mieszkanie jest małe.
t1-p051,Rzeczowniki 2,Rzeczowniki,t1-p051-006,Paper,Papier,I need a piece of paper.,Potrzebuję kartkę papieru.
t1-p051,Rzeczowniki 2,Rzeczowniki,t1-p051-007,Floor,Podłoga,The floor is clean.,Podłoga jest czysta.
t1-p051,Rzeczowniki 2,Rzeczowniki,t1-p051-008,Job,Praca,I love my job.,Kocham swoją pracę.
t1-p051,Rzeczowniki 2,Rzeczowniki,t1-p051-009,Work,Praca,See you at work.,Do zobaczenia w pracy.
t1-p051,Rzeczowniki 2,Rzeczowniki,t1-p051-010,Profession,Zawód,What's your profession?,Jaki jest twój zawód?
t1-p052,Rzeczowniki 3,Rzeczowniki,t1-p052-001,Police,Policja,Call the police!,Zadzwoń na policję!
t1-p052,Rzeczowniki 3,Rzeczowniki,t1-p052-002,God,Bóg,Oh my God!,O mój Boże!
t1-p052,Rzeczowniki 3,Rzeczowniki,t1-p052-003,Id card,Dowód osobisty,Show your ID card.,Pokaż dowód osobisty.
t1-p052,Rzeczowniki 3,Rzeczowniki,t1-p052-004,Tree,Drzewo,We planted a tree.,Posadziliśmy drzewo.
t1-p052,Rzeczowniki 3,Rzeczowniki,t1-p052-005,Machine,Maszyna,The machine broke down.,Maszyna się zepsuła.
t1-p052,Rzeczowniki 3,Rzeczowniki,t1-p052-006,Mood,Nastrój,I'm in a good mood.,Jestem w dobrym nastroju.
t1-p052,Rzeczowniki 3,Rzeczowniki,t1-p052-007,Start,Start,That's a good start.,To dobry start.
t1-p052,Rzeczowniki 3,Rzeczowniki,t1-p052-008,Weight,Waga,I want to lose weight.,Chcę schudnąć.
t1-p052,Rzeczowniki 3,Rzeczowniki,t1-p052-009,Christmas eve,Wigilia,We gather on Christmas Eve.,Spotykamy się w Wigilię.
t1-p052,Rzeczowniki 3,Rzeczowniki,t1-p052-010,Height,Wzrost,What's your height?,Jaki jest twój wzrost?
t1-p053,Kolory,Przymiotniki,t1-p053-001,White,Biały,The snow is white.,Śnieg jest biały.
t1-p053,Kolory,Przymiotniki,t1-p053-002,Brown,Brązowy,The bear is brown.,Niedźwiedź jest brązowy.
t1-p053,Kolory,Przymiotniki,t1-p053-003,Black,Czarny,My shoes are black.,Moje buty są czarne.
t1-p053,Kolory,Przymiotniki,t1-p053-004,Red,Czerwony,The apple is red.,Jabłko jest czerwone.
t1-p053,Kolory,Przymiotniki,t1-p053-005,Blue,Niebieski,The sky is blue.,Niebo jest niebieskie.
t1-p053,Kolory,Przymiotniki,t1-p053-006,Orange,Pomarańczowy,The orange is orange.,Pomarańcza jest pomarańczowa.
t1-p053,Kolory,Przymiotniki,t1-p053-007,Pink,Różowy,She loves the color pink.,Ona kocha kolor różowy.
t1-p053,Kolory,Przymiotniki,t1-p053-008,Gray,Szary,The clouds are gray.,Chmury są szare.
t1-p053,Kolory,Przymiotniki,t1-p053-009,Green,Zielony,The grass is green.,Trawa jest zielona.
t1-p053,Kolory,Przymiotniki,t1-p053-010,Yellow,Żółty,The sun is yellow.,Słońce jest żółte.
t1-p054,Rzeczowniki 4,Rzeczowniki,t1-p054-001,Bureau,Urząd,Go to the tax bureau.,Idź do urzędu skarbowego.
t1-p054,Rzeczowniki 4,Rzeczowniki,t1-p054-002,Haircut,Strzyżenie,I need a haircut.,Potrzebuję strzyżenia.
t1-p054,Rzeczowniki 4,Rzeczowniki,t1-p054-003,Nightclub,Klub nocny,We went to a nightclub.,Poszliśmy do klubu nocnego.
t1-p054,Rzeczowniki 4,Rzeczowniki,t1-p054-004,Cosmetics,Kosmetyki,She sells cosmetics.,Ona sprzedaje kosmetyki.
t1-p054,Rzeczowniki 4,Rzeczowniki,t1-p054-005,Playground,Plac zabaw,The kids are at the playground.,Dzieci są na placu zabaw.
t1-p054,Rzeczowniki 4,Rzeczowniki,t1-p054-006,Square,Plac,Let's meet at the square.,Spotkajmy się na placu.
t1-p054,Rzeczowniki 4,Rzeczowniki,t1-p054-007,Post office,Poczta,Is the post office open?,Czy poczta jest otwarta?
t1-p054,Rzeczowniki 4,Rzeczowniki,t1-p054-008,Field,Pole,Cows graze in the field.,Krowy pasą się na polu.
t1-p054,Rzeczowniki 4,Rzeczowniki,t1-p054-009,Shark,Rekin,We saw a shark!,Zobaczyliśmy rekina!
t1-p054,Rzeczowniki 4,Rzeczowniki,t1-p054-010,Fish,Ryba,I caught a big fish.,Złapałem dużą rybę.
t1-p055,Media,Rzeczowniki,t1-p055-001,Fact,Fakt,That's an interesting fact.,To ciekawy fakt.
t1-p055,Media,Rzeczowniki,t1-p055-002,Movie,Film,Let's watch a movie.,Chodźmy na film.
t1-p055,Media,Rzeczowniki,t1-p055-003,Newspaper,Gazeta,Read the newspaper.,Czytaj gazetę.
t1-p055,Media,Rzeczowniki,t1-p055-004,Information,Informacja,I need more information.,Potrzebuję więcej informacji.
t1-p055,Media,Rzeczowniki,t1-p055-005,Internet,Internet,The internet is down.,Internet nie działa.
t1-p055,Media,Rzeczowniki,t1-p055-006,Episode,Odcinek,Let's watch one more episode.,Obejrzyjmy jeszcze jeden odcinek.
t1-p055,Media,Rzeczowniki,t1-p055-007,Radio,Radio,I listen to radio.,Słucham radia.
t1-p055,Media,Rzeczowniki,t1-p055-008,Series,Serial,This series is addictive.,Ten serial wciąga.
t1-p055,Media,Rzeczowniki,t1-p055-009,Television,Telewizja,The TV is on.,Telewizor jest włączony.
t1-p055,Media,Rzeczowniki,t1-p055-010,News,Wiadomości,What's the news?,Jakie wieści?
t1-p056,Mile widziane,Rzeczowniki,t1-p056-001,Safety,Bezpieczeństwo,Safety comes first.,Bezpieczeństwo jest najważniejsze.
t1-p056,Mile widziane,Rzeczowniki,t1-p056-002,Excitement,Ekscytacja,I could feel her excitement.,Czułem jej ekscytację.
t1-p056,Mile widziane,Rzeczowniki,t1-p056-003,Honor,Honor,It's an honor to meet you.,To zaszczyt cię poznać.
t1-p056,Mile widziane,Rzeczowniki,t1-p056-004,Inspiration,Inspiracja,You're my biggest inspiration.,Jesteś moją największą inspiracją.
t1-p056,Mile widziane,Rzeczowniki,t1-p056-005,Intelligence,Inteligencja,She's known for her intelligence.,Jest znana ze swojej inteligencji.
t1-p056,Mile widziane,Rzeczowniki,t1-p056-006,Vibe,Klimat,I like your vibe.,Lubię twoją energię.
t1-p056,Mile widziane,Rzeczowniki,t1-p056-007,Comfort,Komfort,This chair gives real comfort.,To krzesło daje prawdziwy komfort.
t1-p056,Mile widziane,Rzeczowniki,t1-p056-008,Motivation,Motywacja,I lost my motivation today.,Straciłem dziś motywację.
t1-p056,Mile widziane,Rzeczowniki,t1-p056-009,Joy,Radość,Children bring so much joy.,Dzieci przynoszą tyle radości.
t1-p056,Mile widziane,Rzeczowniki,t1-p056-010,Satisfaction,Satysfakcja,There's satisfaction in finishing a job.,Jest satysfakcja w kończeniu pracy.
t1-p057,Kto jest kto,Zaimki,t1-p057-001,He,On,He is here.,On jest tutaj.
t1-p057,Kto jest kto,Zaimki,t1-p057-002,I,Ja,I am here.,Jestem tutaj.
t1-p057,Kto jest kto,Zaimki,t1-p057-003,It,Ono,It is here.,To jest tutaj.
t1-p057,Kto jest kto,Zaimki,t1-p057-004,She,Ona,She is here.,Ona jest tutaj.
t1-p057,Kto jest kto,Zaimki,t1-p057-005,They,Oni,They are here.,Oni są tutaj.
t1-p057,Kto jest kto,Zaimki,t1-p057-006,We,My,We are here.,My jesteśmy tutaj.
t1-p057,Kto jest kto,Zaimki,t1-p057-007,You,Ty,You are here.,Ty jesteś tutaj.
t1-p057,Kto jest kto,Zaimki,t1-p057-008,You,Wy,You are here.,Wy jesteście tutaj.
t1-p057,Kto jest kto,Zaimki,t1-p057-009,I,Ja,I am here.,Jestem tutaj.
t1-p057,Kto jest kto,Zaimki,t1-p057-010,It,Ono,It is here.,To jest tutaj.
t1-p058,Kuchnia,Rzeczowniki,t1-p058-001,Cup,Filiżanka,A cup of tea.,Filiżanka herbaty.
t1-p058,Kuchnia,Rzeczowniki,t1-p058-002,Mug,Kubek,A hot mug.,Gorący kubek.
t1-p058,Kuchnia,Rzeczowniki,t1-p058-003,Kitchen,Kuchnia,Meet me in the kitchen.,Spotkajmy się w kuchni.
t1-p058,Kuchnia,Rzeczowniki,t1-p058-004,Fridge,Lodówka,The fridge is cold.,Lodówka jest zimna.
t1-p058,Kuchnia,Rzeczowniki,t1-p058-005,Spoon,Łyżka,Use a bigger spoon.,Użyj większej łyżki.
t1-p058,Kuchnia,Rzeczowniki,t1-p058-006,Bowl,Miska,Fill the bowl with rice.,Napełnij miskę ryżem.
t1-p058,Kuchnia,Rzeczowniki,t1-p058-007,Knife,Nóż,Be careful with that knife.,Uważaj z tym nożem.
t1-p058,Kuchnia,Rzeczowniki,t1-p058-008,Pan,Patelnia,The pan is too hot.,Patelnia jest za gorąca.
t1-p058,Kuchnia,Rzeczowniki,t1-p058-009,Glass,Szklanka,This glass is fragile.,Ta szklanka jest krucha.
t1-p058,Kuchnia,Rzeczowniki,t1-p058-010,Plate,Talerz,Clean your plate.,Wyczyść swój talerz.
t1-p059,Czas,Maleństwa,t1-p059-001,Ago,temu,Two days ago.,Dwa dni temu.
t1-p059,Czas,Maleństwa,t1-p059-002,All,Wszystko,I want all.,Chcę wszystko.
t1-p059,Czas,Maleństwa,t1-p059-003,To,Do,I'm counting to ten.,Liczę do dziesięciu.
t1-p059,Czas,Maleństwa,t1-p059-004,At,O,The meeting is at three.,Spotkanie jest o trzeciej.
t1-p059,Czas,Maleństwa,t1-p059-005,As,Podczas gdy,"As I was leaving, it rained.","Podczas gdy wychodziłem, zaczęło padać."
t1-p059,Czas,Maleństwa,t1-p059-006,On,Przed dniami tygodnia,I'll see you on Monday.,Zobaczymy się w poniedziałek.
t1-p059,Czas,Maleństwa,t1-p059-007,In,Przed miesiącami I latami,I was born in June.,Urodziłem się w czerwcu.
t1-p059,Czas,Maleństwa,t1-p059-008,For,Przez,I waited for two hours.,Czekałem przez dwie godziny.
t1-p059,Czas,Maleństwa,t1-p059-009,In,W ciągu,I'll finish in an hour.,Skończę w ciągu godziny.
t1-p059,Czas,Maleństwa,t1-p059-010,In,Za,We leave in ten minutes.,Wyjeżdżamy za dziesięć minut.
t1-p060,Na koncie,Liczby,t1-p060-001,Four hundred,Czterysta,It costs four hundred dollars.,To kosztuje czterysta dolarów.
t1-p060,Na koncie,Liczby,t1-p060-002,Thousand,Tysiąc,A thousand thanks!,Tysiąc podziękowań!
t1-p060,Na koncie,Liczby,t1-p060-003,Two thousand,Dwa tysiące,We saved two thousand dollars.,Zaoszczędziliśmy dwa tysiące dolarów.
t1-p060,Na koncie,Liczby,t1-p060-004,Million,Milion,She won a million dollars.,Wygrała milion dolarów.
t1-p060,Na koncie,Liczby,t1-p060-005,Billion,Miliard,The company is worth a billion.,Firma jest warta miliard.
t1-p060,Na koncie,Liczby,t1-p060-006,Trillion,Bilion,The debt reached a trillion.,Dług osiągnął bilion.
t1-p060,Na koncie,Liczby,t1-p060-007,Ninety,Dziewięćdziesiąt,My grandma is ninety.,Moja babcia ma dziewięćdziesiąt lat.
t1-p060,Na koncie,Liczby,t1-p060-008,Hundred,Sto,Give me a hundred reasons.,Podaj mi sto powodów.
t1-p060,Na koncie,Liczby,t1-p060-009,Two hundred,Dwieście,It weighs two hundred grams.,To waży dwieście gramów.
t1-p060,Na koncie,Liczby,t1-p060-010,Three hundred,Trzysta,The room fits three hundred people.,Sala mieści trzysta osób.
t1-p061,Wulgaryzmy 1,Slang,t1-p061-001,Shit,"Gówno, szajs","Oh shit, I forgot!","O kurwa, zapomniałem!"
t1-p061,Wulgaryzmy 1,Slang,t1-p061-002,Bullshit,Gówno prawda,That's total bullshit.,To kompletna bzdura.
t1-p061,Wulgaryzmy 1,Slang,t1-p061-003,Fuck,"Kurwa, pieprzyć",What the fuck happened?,Co się kurwa stało?
t1-p061,Wulgaryzmy 1,Slang,t1-p061-004,Fuck you!,Pierdol się,"Fuck you, I'm done!","Pierdol się, mam dość!"
t1-p061,Wulgaryzmy 1,Slang,t1-p061-005,Damn,"Cholerny, przeklęty","Damn, that hurt.","Cholera, to zabolało."
t1-p061,Wulgaryzmy 1,Slang,t1-p061-006,Fucking great!,Zajebiste,This party is fucking great!,Ta impreza jest zajebista!
t1-p061,Wulgaryzmy 1,Slang,t1-p061-007,Dickhead,Kretyn,Stop being a dickhead.,Przestań być kretynem.
t1-p061,Wulgaryzmy 1,Slang,t1-p061-008,Son of a bitch,Sukinsyn,That son of a bitch lied.,Ten sukinsyn skłamał.
t1-p061,Wulgaryzmy 1,Slang,t1-p061-009,Motherfucker,Skurwysyn,He's a lying motherfucker.,On jest kłamliwym skurwysynem.
t1-p061,Wulgaryzmy 1,Slang,t1-p061-010,Dick,Kutas,Don't be such a dick.,Nie bądź takim kutasem.
t1-p062,Języki (I nie tylko),Rzeczowniki,t1-p062-001,Language,Język,English is a global language.,Angielski jest globalnym językiem.
t1-p062,Języki (I nie tylko),Rzeczowniki,t1-p062-002,Book,Książka,I'm reading a good book.,Czytam dobrą książkę.
t1-p062,Języki (I nie tylko),Rzeczowniki,t1-p062-003,Letter,List,I wrote her a letter.,Napisałem do niej list.
t1-p062,Języki (I nie tylko),Rzeczowniki,t1-p062-004,Answer,Odpowiedź,I don't know the answer.,Nie znam odpowiedzi.
t1-p062,Języki (I nie tylko),Rzeczowniki,t1-p062-005,Question,Pytanie,Can I ask a question?,Mogę zadać pytanie?
t1-p062,Języki (I nie tylko),Rzeczowniki,t1-p062-006,Word,Słowo,What does this word mean?,Co znaczy to słowo?
t1-p062,Języki (I nie tylko),Rzeczowniki,t1-p062-007,Text,Tekst,Read the whole text.,Przeczytaj cały tekst.
t1-p062,Języki (I nie tylko),Rzeczowniki,t1-p062-008,Sentence,Zdanie,Write one full sentence.,Napisz jedno pełne zdanie.
t1-p062,Języki (I nie tylko),Rzeczowniki,t1-p062-009,Meaning,Znaczenie,I don't get the meaning.,Nie rozumiem znaczenia.
t1-p063,Czas I miary,Przymiotniki,t1-p063-001,Next,Następny,Who's next?,Kto następny?
t1-p063,Czas I miary,Przymiotniki,t1-p063-002,Last,Ostatni,This is my last coffee.,To moja ostatnia kawa.
t1-p063,Czas I miary,Przymiotniki,t1-p063-003,Late,Późny,"Sorry, I'm running late.","Przepraszam, spóźniam się."
t1-p063,Czas I miary,Przymiotniki,t1-p063-004,Early,Wczesny,We arrived early.,Przyjechaliśmy wcześnie.
t1-p063,Czas I miary,Przymiotniki,t1-p063-005,Previous,Poprzedni,The previous owner sold it.,Poprzedni właściciel to sprzedał.
t1-p063,Czas I miary,Przymiotniki,t1-p063-006,Later,Późniejszy,I'll explain later.,Wytłumaczę później.
t1-p063,Czas I miary,Przymiotniki,t1-p063-007,Hard,Twardy,This floor is hard.,Ta podłoga jest twarda.
t1-p063,Czas I miary,Przymiotniki,t1-p063-008,Low,Niski,Prices are quite low here.,Ceny są tutaj dość niskie.
t1-p063,Czas I miary,Przymiotniki,t1-p063-009,Slow,Powolny,The internet is so slow.,Internet jest taki wolny.
t1-p063,Czas I miary,Przymiotniki,t1-p063-010,Fast,Szybki,He drives too fast.,On jeździ za szybko.
t1-p064,Geografia,Rzeczowniki,t1-p064-001,Mountain,Góra,We climbed the mountain.,Wspięliśmy się na górę.
t1-p064,Geografia,Rzeczowniki,t1-p064-002,Lake,Jezioro,We swam in the lake.,Pływaliśmy w jeziorze.
t1-p064,Geografia,Rzeczowniki,t1-p064-003,Forest,Las,We got lost in the forest.,Zgubiliśmy się w lesie.
t1-p064,Geografia,Rzeczowniki,t1-p064-004,Sea,Morze,The sea looks calm today.,Morze wygląda dziś spokojnie.
t1-p064,Geografia,Rzeczowniki,t1-p064-005,Nature,Natura,I love spending time in nature.,Uwielbiam spędzać czas na łonie natury.
t1-p064,Geografia,Rzeczowniki,t1-p064-006,Beach,Plaża,Let's go to the beach.,Chodźmy na plażę.
t1-p064,Geografia,Rzeczowniki,t1-p064-007,River,Rzeka,The river runs through the city.,Rzeka przepływa przez miasto.
t1-p064,Geografia,Rzeczowniki,t1-p064-008,World,Świat,Travel around the world.,Podróżuj po świecie.
t1-p064,Geografia,Rzeczowniki,t1-p064-009,Island,Wyspa,They live on a small island.,Mieszkają na małej wyspie.
t1-p064,Geografia,Rzeczowniki,t1-p064-010,Land,Ziemia,This land belongs to us.,Ta ziemia należy do nas.
t1-p065,Kto? Co?,Zaimki,t1-p065-001,His,Jego,His house is big.,Jego dom jest duży.
t1-p065,Kto? Co?,Zaimki,t1-p065-002,Her,Jej,Her name is Mary.,Jej imię to Maria.
t1-p065,Kto? Co?,Zaimki,t1-p065-003,Your,Twój,Is this your bag?,Czy to twoja torba?
t1-p065,Kto? Co?,Zaimki,t1-p065-004,Your,"Wasz, wasza, wasze",Your team won!,Wasza drużyna wygrała!
t1-p065,Kto? Co?,Zaimki,t1-p065-005,Their,Ich,Their car is red.,Ich samochód jest czerwony.
t1-p065,Kto? Co?,Zaimki,t1-p065-006,Our,Nasz,This is our home.,To jest nasz dom.
t1-p065,Kto? Co?,Zaimki,t1-p065-007,My,Mój,My book is here.,Moja książka jest tutaj.
t1-p065,Kto? Co?,Zaimki,t1-p065-008,Its,Jego,The dog wagged its tail.,Pies machał ogonem.
t1-p065,Kto? Co?,Zaimki,t1-p065-009,His,Jego,His house is big.,Jego dom jest duży.
t1-p065,Kto? Co?,Zaimki,t1-p065-010,Her,Jej,Her name is Mary.,Jej imię to Maria.
t1-p066,Rzeczowniki 5,Rzeczowniki,t1-p066-001,Goal,Cel,My goal is to learn English.,Moim celem jest nauczyć się angielskiego.
t1-p066,Rzeczowniki 5,Rzeczowniki,t1-p066-002,Center,Centrum,In the center.,W centrum.
t1-p066,Rzeczowniki 5,Rzeczowniki,t1-p066-003,Category,Kategoria,Choose the right category.,Wybierz właściwą kategorię.
t1-p066,Rzeczowniki 5,Rzeczowniki,t1-p066-004,Place,Miejsce,This is a nice place.,To jest miłe miejsce.
t1-p066,Rzeczowniki 5,Rzeczowniki,t1-p066-005,Problem,Problem,We have a small problem.,Mamy mały problem.
t1-p066,Rzeczowniki 5,Rzeczowniki,t1-p066-006,Object,Przedmiot,What is this object?,Co to za przedmiot?
t1-p066,Rzeczowniki 5,Rzeczowniki,t1-p066-007,Thing,Rzecz,That's a strange thing to say.,To dziwna rzecz do powiedzenia.
t1-p066,Rzeczowniki 5,Rzeczowniki,t1-p066-008,Way,Sposób,There's no other way.,Nie ma innego sposobu.
t1-p066,Rzeczowniki 5,Rzeczowniki,t1-p066-009,Detail,Szczegół,Tell me every detail.,Opowiedz mi każdy szczegół.
t1-p066,Rzeczowniki 5,Rzeczowniki,t1-p066-010,Sign,Znak,I saw a warning sign.,Zobaczyłem znak ostrzegawczy.
t1-p067,"Kto pyta, nie błądzi",Maleństwa,t1-p067-001,Which,Który,Which one do you want?,Który chcesz?
t1-p067,"Kto pyta, nie błądzi",Maleństwa,t1-p067-002,Why,Dlaczego,Why did you leave?,Dlaczego wyjechałeś?
t1-p067,"Kto pyta, nie błądzi",Maleństwa,t1-p067-003,Where,Gdzie,Where are you now?,Gdzie teraz jesteś?
t1-p067,"Kto pyta, nie błądzi",Maleństwa,t1-p067-004,How,Jak,How does this work?,Jak to działa?
